label,Facelandmark_pts,eye_side,eyelid
043_3_1.pts,68,left,111.5644548537103
043_3_1.pts,68,right,98.79382983544852
043_3_2.pts,68,left,113.96702588334244
043_3_2.pts,68,right,96.6097704055111
043_4_1.pts,68,left,109.0702368417811
043_4_1.pts,68,right,85.68087432459937
043_4_2.pts,68,left,110.87768697733749
043_4_2.pts,68,right,96.32674388218696
044_1_1.pts,68,left,99.6932085575543
044_1_1.pts,68,right,102.60326697256987
044_1_2.pts,68,left,101.12122310760383
044_1_2.pts,68,right,102.11487028736583
044_2_1.pts,68,left,101.58555482353557
044_2_1.pts,68,right,97.85566386108897
044_2_2.pts,68,left,102.8791476598743
044_2_2.pts,68,right,100.49446213376916
044_3_1.pts,68,left,97.47363055049523
044_3_1.pts,68,right,93.87136278809653
044_3_2.pts,68,left,97.01698069954324
044_3_2.pts,68,right,96.39012454747518
044_4_1.pts,68,left,106.77845478164386
044_4_1.pts,68,right,103.36239948531143
044_4_2.pts,68,left,105.6066089079077
044_4_2.pts,68,right,104.04894229279792
045_1_1.pts,68,left,112.84551551100488
045_1_1.pts,68,right,94.50527928610367
045_1_2.pts,68,left,111.49051932812746
045_1_2.pts,68,right,93.0085993115093
045_2_1.pts,68,left,108.46420910975917
045_2_1.pts,68,right,93.47312361701749
045_2_2.pts,68,left,107.40325894871889
045_2_2.pts,68,right,97.36817311741159
045_3_1.pts,68,left,109.59693108297131
045_3_1.pts,68,right,96.27963134955161
045_3_2.pts,68,left,106.2428783822447
045_3_2.pts,68,right,91.90125788417946
045_4_1.pts,68,left,110.07708518856738
045_4_1.pts,68,right,89.25374737619951
045_4_2.pts,68,left,108.64258928873664
045_4_2.pts,68,right,94.87496779241148
046_1_1.pts,68,left,111.90620641362518
046_1_1.pts,68,right,96.80316825422373
046_1_2.pts,68,left,110.79696517554581
046_1_2.pts,68,right,98.68077136712661
046_2_1.pts,68,left,106.41639030112897
046_2_1.pts,68,right,97.10524455140865
046_2_2.pts,68,left,105.5675867131784
046_2_2.pts,68,right,93.55982084043576
046_3_1.pts,68,left,104.2604564031296
046_3_1.pts,68,right,86.37911388257515
046_3_2.pts,68,left,102.63114805646916
046_3_2.pts,68,right,87.67592844136617
046_4_1.pts,68,left,104.76418525908552
046_4_1.pts,68,right,92.41765918568336
046_4_2.pts,68,left,103.90759418856523
046_4_2.pts,68,right,91.86218115712491
047_1_1.pts,68,left,111.95854811144265
047_1_1.pts,68,right,96.82088066172041
047_1_2.pts,68,left,106.6396079101111
047_1_2.pts,68,right,97.65174714742405
047_2_1.pts,68,left,104.9113502897142
047_2_1.pts,68,right,92.35815080510703
047_2_2.pts,68,left,102.55027210606407
047_2_2.pts,68,right,92.22416003969768
047_3_1.pts,68,left,105.81555806593637
047_3_1.pts,68,right,93.90561494897119
047_3_2.pts,68,left,105.2223034586246
047_3_2.pts,68,right,93.11829001031126
047_4_1.pts,68,left,107.15441129989834
047_4_1.pts,68,right,95.42747209923354
047_4_2.pts,68,left,107.15126094555406
047_4_2.pts,68,right,96.58939397320555
048_1_1.pts,68,left,106.97190070930363
048_1_1.pts,68,right,92.09484674266831
048_1_2.pts,68,left,107.55206437116864
048_1_2.pts,68,right,94.76195944825234
048_2_1.pts,68,left,104.01195880228818
048_2_1.pts,68,right,85.55954898652618
048_2_2.pts,68,left,107.26683840311506
048_2_2.pts,68,right,94.828742728522
048_3_1.pts,68,left,105.55140316794571
048_3_1.pts,68,right,69.11578486637075
048_3_2.pts,68,left,104.88718215632662
048_3_2.pts,68,right,88.9420997278567
048_4_1.pts,68,left,107.40576141850534
048_4_1.pts,68,right,73.06721674443185
048_4_2.pts,68,left,107.49654317400673
048_4_2.pts,68,right,86.93182428409695
049_1_1.pts,68,left,104.13124646703203
049_1_1.pts,68,right,99.5632742047042
049_1_2.pts,68,left,101.04068900145566
049_1_2.pts,68,right,95.25369581427157
049_2_1.pts,68,left,103.69914601879698
049_2_1.pts,68,right,95.63158046755386
049_2_2.pts,68,left,102.34897161400518
049_2_2.pts,68,right,94.46775580000245
049_3_1.pts,68,left,103.76000156611411
049_3_1.pts,68,right,89.05616959178694
049_3_2.pts,68,left,101.83643854308185
049_3_2.pts,68,right,92.1796207442597
049_4_1.pts,68,left,100.69667450456244
049_4_1.pts,68,right,89.58209711829203
049_4_2.pts,68,left,103.49037996220822
049_4_2.pts,68,right,93.73300619430823
050_1_1.pts,68,left,101.26975472579277
050_1_1.pts,68,right,95.89850398844722
050_1_2.pts,68,left,101.09691555480033
050_1_2.pts,68,right,95.79082884612593
050_2_1.pts,68,left,95.5063301945071
050_2_1.pts,68,right,88.10147448791334
050_2_2.pts,68,left,96.32949651442298
050_2_2.pts,68,right,89.78430219219221
050_3_1.pts,68,left,90.49322576871589
050_3_1.pts,68,right,79.20270444965173
050_3_2.pts,68,left,91.46499752880572
050_3_2.pts,68,right,83.01925238645286
050_4_1.pts,68,left,95.76177527043058
050_4_1.pts,68,right,90.85552735050791
050_4_2.pts,68,left,97.16428544209144
050_4_2.pts,68,right,92.63481396741605
051_1_1.pts,68,left,104.37223703235871
051_1_1.pts,68,right,104.13949691532886
051_1_2.pts,68,left,106.50141266681763
051_1_2.pts,68,right,105.4719561069566
051_2_1.pts,68,left,103.4427309879722
051_2_1.pts,68,right,103.68342199910481
051_2_2.pts,68,left,104.18084473378222
051_2_2.pts,68,right,104.61061488629585
051_3_1.pts,68,left,103.48288556997667
051_3_1.pts,68,right,97.39455970803614
051_3_2.pts,68,left,103.14042933692659
051_3_2.pts,68,right,98.96842945606448
051_4_1.pts,68,left,103.19046475867391
051_4_1.pts,68,right,98.42647897937721
051_4_2.pts,68,left,100.6360969017137
051_4_2.pts,68,right,103.32422783551569
052_1_1.pts,68,left,109.89755660513008
052_1_1.pts,68,right,100.89995211566972
052_1_2.pts,68,left,107.06575719258814
052_1_2.pts,68,right,99.80892771385183
052_2_1.pts,68,left,99.93625089386848
052_2_1.pts,68,right,90.97096122649373
052_2_2.pts,68,left,101.14004126842035
052_2_2.pts,68,right,92.75389318723437
052_3_1.pts,68,left,101.32133349741527
052_3_1.pts,68,right,89.51399027371207
052_3_2.pts,68,left,99.38490758899077
052_3_2.pts,68,right,88.59569630270484
052_4_1.pts,68,left,103.31527859313836
052_4_1.pts,68,right,94.45448153887554
052_4_2.pts,68,left,103.14949390097745
052_4_2.pts,68,right,94.09975116465502
053_1_1.pts,68,left,110.5960834048837
053_1_1.pts,68,right,98.72744339074237
053_1_2.pts,68,left,108.07606221301842
053_1_2.pts,68,right,99.0709671286475
053_2_1.pts,68,left,105.15645425441616
053_2_1.pts,68,right,100.50129717087125
053_2_2.pts,68,left,106.06177548040363
053_2_2.pts,68,right,101.74015609015946
053_3_1.pts,68,left,105.162181805718
053_3_1.pts,68,right,96.01950316356448
053_3_2.pts,68,left,103.64501505432426
053_3_2.pts,68,right,93.77961193167495
053_4_1.pts,68,left,108.01641867700276
053_4_1.pts,68,right,96.99411354418483
053_4_2.pts,68,left,108.4093387722099
053_4_2.pts,68,right,100.09279335765835
054_1_1.pts,68,left,110.28708434026976
054_1_1.pts,68,right,104.32466415660724
054_1_2.pts,68,left,106.62712265048805
054_1_2.pts,68,right,102.5797878554651
054_2_1.pts,68,left,101.17601332112054
054_2_1.pts,68,right,97.1643954035576
054_2_2.pts,68,left,103.66931363742867
054_2_2.pts,68,right,97.48253112580961
054_3_1.pts,68,left,101.39519543131989
054_3_1.pts,68,right,93.07073096336758
054_3_2.pts,68,left,99.12496628779026
054_3_2.pts,68,right,98.00543699727983
054_4_1.pts,68,left,106.7404378264811
054_4_1.pts,68,right,99.20724121980432
054_4_2.pts,68,left,106.20257257608104
054_4_2.pts,68,right,104.42817581902352
055_1_1.pts,68,left,102.51804913512652
055_1_1.pts,68,right,94.6443707171453
055_1_2.pts,68,left,104.86433668647526
055_1_2.pts,68,right,96.15955719329776
055_2_1.pts,68,left,101.11017284598243
055_2_1.pts,68,right,92.47280350519875
055_2_2.pts,68,left,102.91978810934377
055_2_2.pts,68,right,95.42273354366053
055_3_1.pts,68,left,98.44077223287897
055_3_1.pts,68,right,90.01603782444057
055_3_2.pts,68,left,100.26871763929051
055_3_2.pts,68,right,92.24581324223996
055_4_1.pts,68,left,104.46950421228729
055_4_1.pts,68,right,95.8524533683005
055_4_2.pts,68,left,105.16156618508496
055_4_2.pts,68,right,96.94279667139902
056_1_1.pts,68,left,110.4750238741771
056_1_1.pts,68,right,109.17191974956542
056_1_2.pts,68,left,111.32666420369478
056_1_2.pts,68,right,106.06105660446515
056_2_1.pts,68,left,104.84801324682103
056_2_1.pts,68,right,97.32293719736488
056_2_2.pts,68,left,104.2572923633855
056_2_2.pts,68,right,96.93759806815015
056_3_1.pts,68,left,104.64066692270153
056_3_1.pts,68,right,96.79081767241377
056_3_2.pts,68,left,103.15476743358877
056_3_2.pts,68,right,96.32076986703211
056_4_1.pts,68,left,106.12752167845582
056_4_1.pts,68,right,97.62210443365561
056_4_2.pts,68,left,104.56285560848079
056_4_2.pts,68,right,96.69992310263517
057_1_1.pts,68,left,93.92072018537175
057_1_1.pts,68,right,96.28350826840608
057_1_2.pts,68,left,95.25496713689009
057_1_2.pts,68,right,93.40662672259639
057_2_1.pts,68,left,94.06688315900557
057_2_1.pts,68,right,93.08986215017661
057_2_2.pts,68,left,94.59381996212959
057_2_2.pts,68,right,90.44848911780916
057_3_1.pts,68,left,94.99983315657869
057_3_1.pts,68,right,84.43008882337048
057_3_2.pts,68,left,95.85107364407679
057_3_2.pts,68,right,90.36733636355807
057_4_1.pts,68,left,100.27169443913094
057_4_1.pts,68,right,87.23580511480237
057_4_2.pts,68,left,99.45642718352147
057_4_2.pts,68,right,94.09272220719899
058_1_1.pts,68,left,99.54602918611181
058_1_1.pts,68,right,88.44980756338593
058_1_2.pts,68,left,97.94838930117457
058_1_2.pts,68,right,87.46165450387704
058_2_1.pts,68,left,99.62582634050155
058_2_1.pts,68,right,91.37155925502445
058_2_2.pts,68,left,99.51894643413941
058_2_2.pts,68,right,92.28161868628608
058_3_1.pts,68,left,95.68583556212602
058_3_1.pts,68,right,84.7280722370101
058_3_2.pts,68,left,94.40103446055141
058_3_2.pts,68,right,82.03920668802203
058_4_1.pts,68,left,101.27197853662294
058_4_1.pts,68,right,91.60040915498746
058_4_2.pts,68,left,100.21730004705881
058_4_2.pts,68,right,92.26460090474086
059_1_1.pts,68,left,100.87752803785284
059_1_1.pts,68,right,92.03301442432375
059_1_2.pts,68,left,100.14737575332558
059_1_2.pts,68,right,92.6986753508676
059_2_1.pts,68,left,99.31793487485308
059_2_1.pts,68,right,89.074494671595
059_2_2.pts,68,left,97.15307288172164
059_2_2.pts,68,right,89.35287179989731
059_3_1.pts,68,left,97.3913069125725
059_3_1.pts,68,right,90.28585753117086
059_3_2.pts,68,left,98.89466761281925
059_3_2.pts,68,right,88.26663035072899
059_4_1.pts,68,left,103.70312429572432
059_4_1.pts,68,right,85.52402199853302
059_4_2.pts,68,left,102.48437109316282
059_4_2.pts,68,right,92.09517207290993
060_1_1.pts,68,left,107.61922601997696
060_1_1.pts,68,right,97.53073247984742
060_1_2.pts,68,left,107.83724574625823
060_1_2.pts,68,right,99.88746281593876
060_2_1.pts,68,left,103.8550735346564
060_2_1.pts,68,right,95.38447670771984
060_2_2.pts,68,left,104.52604884602265
060_2_2.pts,68,right,96.91087129949754
060_3_1.pts,68,left,104.67108437717857
060_3_1.pts,68,right,74.42489875128412
060_3_2.pts,68,left,106.66106661927354
060_3_2.pts,68,right,97.14999447875549
060_4_1.pts,68,left,103.5358198681876
060_4_1.pts,68,right,94.3491786882053
060_4_2.pts,68,left,105.12381349059572
060_4_2.pts,68,right,95.7202666483029
061_1_1.pts,68,left,106.55880808528013
061_1_1.pts,68,right,102.42174221556778
061_1_2.pts,68,left,108.5634094325114
061_1_2.pts,68,right,99.98662532253445
061_2_1.pts,68,left,104.5562554599463
061_2_1.pts,68,right,96.86646379954092
061_2_2.pts,68,left,107.10833424388599
061_2_2.pts,68,right,96.22218952738733
061_3_1.pts,68,left,103.29233015908997
061_3_1.pts,68,right,80.74848760193593
061_3_2.pts,68,left,103.28260930962948
061_3_2.pts,68,right,95.62098807066944
061_4_1.pts,68,left,104.96321220697065
061_4_1.pts,68,right,73.39973271068499
061_4_2.pts,68,left,108.54466016511873
061_4_2.pts,68,right,99.27721534574565
062_1_1.pts,68,left,114.1113773480882
062_1_1.pts,68,right,99.21839432688657
062_1_2.pts,68,left,115.45380419361582
062_1_2.pts,68,right,100.28526585376895
062_2_1.pts,68,left,106.23147672391858
062_2_1.pts,68,right,93.79895720132262
062_2_2.pts,68,left,105.66953109747918
062_2_2.pts,68,right,93.95050150951236
062_3_1.pts,68,left,107.81221972897544
062_3_1.pts,68,right,93.19570212223066
062_3_2.pts,68,left,104.97795369359434
062_3_2.pts,68,right,93.50074589556908
062_4_1.pts,68,left,108.50860388479694
062_4_1.pts,68,right,96.4040984417214
062_4_2.pts,68,left,109.1638000768671
062_4_2.pts,68,right,95.20705500965312
064_1_1.pts,68,left,101.80003080904355
064_1_1.pts,68,right,87.25456834665505
064_1_2.pts,68,left,100.41322406339495
064_1_2.pts,68,right,91.27522315776609
064_2_1.pts,68,left,100.3828310786318
064_2_1.pts,68,right,91.80645950782068
064_2_2.pts,68,left,100.71171485496505
064_2_2.pts,68,right,92.29044489153671
064_3_1.pts,68,left,98.42070276694277
064_3_1.pts,68,right,89.27873092876041
064_3_2.pts,68,left,99.95288850975965
064_3_2.pts,68,right,90.48826939320796
064_4_1.pts,68,left,106.65001690915116
064_4_1.pts,68,right,97.51590370834676
064_4_2.pts,68,left,105.42331909786901
064_4_2.pts,68,right,94.52438680117898
065_1_1.pts,68,left,106.15594077399109
065_1_1.pts,68,right,92.19383025648253
065_1_2.pts,68,left,105.18583630796289
065_1_2.pts,68,right,90.8622039882982
065_2_1.pts,68,left,102.81541830035887
065_2_1.pts,68,right,94.62528624468666
065_2_2.pts,68,left,104.54091438735571
065_2_2.pts,68,right,91.7826706466301
065_3_1.pts,68,left,104.19559708681444
065_3_1.pts,68,right,89.8126643597042
065_3_2.pts,68,left,103.31321496438765
065_3_2.pts,68,right,92.00646122480265
065_4_1.pts,68,left,103.09476445982975
065_4_1.pts,68,right,93.74079323340388
065_4_2.pts,68,left,103.85737239024269
065_4_2.pts,68,right,92.8988546158909
066_1_1.pts,68,left,97.99429606671565
066_1_1.pts,68,right,102.32503407877385
066_1_2.pts,68,left,100.04710753065272
066_1_2.pts,68,right,100.09253235395623
066_2_1.pts,68,left,94.71317024604106
066_2_1.pts,68,right,98.30851351880862
066_2_2.pts,68,left,94.77798347043591
066_2_2.pts,68,right,94.52193102323459
066_3_1.pts,68,left,97.81795765959565
066_3_1.pts,68,right,94.16935468803591
066_3_2.pts,68,left,97.88712408375727
066_3_2.pts,68,right,96.6012055176964
066_4_1.pts,68,left,103.98166239948813
066_4_1.pts,68,right,102.18868723048014
066_4_2.pts,68,left,104.32282372227509
066_4_2.pts,68,right,102.12052646478301
067_1_1.pts,68,left,110.86670410364675
067_1_1.pts,68,right,97.77771225846918
067_1_2.pts,68,left,109.22179759006696
067_1_2.pts,68,right,101.32199349296724
067_2_1.pts,68,left,106.18810633035969
067_2_1.pts,68,right,97.25644301721668
067_2_2.pts,68,left,106.87752999084715
067_2_2.pts,68,right,97.37837636323012
067_3_1.pts,68,left,108.97683796173794
067_3_1.pts,68,right,96.181675127074
067_3_2.pts,68,left,107.50603544091008
067_3_2.pts,68,right,96.9529420654107
067_4_1.pts,68,left,111.26709857715254
067_4_1.pts,68,right,98.45048778983046
067_4_2.pts,68,left,112.18395811840082
067_4_2.pts,68,right,101.16369527830183
068_1_1.pts,68,left,103.36542672614372
068_1_1.pts,68,right,94.79426317410892
068_1_2.pts,68,left,104.00601914446003
068_1_2.pts,68,right,95.27976029698021
068_2_1.pts,68,left,101.73547302823029
068_2_1.pts,68,right,94.1644507144873
068_2_2.pts,68,left,102.51156970814456
068_2_2.pts,68,right,95.08102474205882
068_3_1.pts,68,left,99.01707698534746
068_3_1.pts,68,right,91.95218791503069
068_3_2.pts,68,left,100.23249458370387
068_3_2.pts,68,right,93.06848434501214
068_4_1.pts,68,left,98.81842320148495
068_4_1.pts,68,right,92.17891282024445
068_4_2.pts,68,left,99.54641728038791
068_4_2.pts,68,right,92.5662570870785
069_1_1.pts,68,left,94.25244398746972
069_1_1.pts,68,right,96.67553212363963
069_1_2.pts,68,left,96.45316526011176
069_1_2.pts,68,right,95.5129257955581
069_2_1.pts,68,left,95.22528413262359
069_2_1.pts,68,right,91.6204564247102
069_2_2.pts,68,left,94.69410601305191
069_2_2.pts,68,right,90.76240928823759
069_3_1.pts,68,left,92.33279041130996
069_3_1.pts,68,right,90.67500448917059
069_3_2.pts,68,left,90.20883439398955
069_3_2.pts,68,right,90.28860521190431
069_4_1.pts,68,left,94.15179230975316
069_4_1.pts,68,right,93.15479721782685
069_4_2.pts,68,left,94.6916572064298
069_4_2.pts,68,right,91.71797711977977
070_1_1.pts,68,left,102.88560323917474
070_1_1.pts,68,right,94.23890329974613
070_1_2.pts,68,left,101.50753843448169
070_1_2.pts,68,right,95.68974522628965
070_2_1.pts,68,left,99.82267625923262
070_2_1.pts,68,right,92.12424232117189
070_2_2.pts,68,left,100.70679362855537
070_2_2.pts,68,right,94.43990230549913
070_3_1.pts,68,left,96.79821576423241
070_3_1.pts,68,right,88.43759477560688
070_3_2.pts,68,left,99.27249503163277
070_3_2.pts,68,right,93.8533027714588
070_4_1.pts,68,left,102.54828652084394
070_4_1.pts,68,right,95.95897545797601
070_4_2.pts,68,left,103.34143970488209
070_4_2.pts,68,right,97.63733742329885
071_1_1.pts,68,left,97.56562411383544
071_1_1.pts,68,right,95.89688470855326
071_1_2.pts,68,left,98.80719323075061
071_1_2.pts,68,right,96.0902392304292
071_2_1.pts,68,left,96.73729757125164
071_2_1.pts,68,right,93.59965176885007
071_2_2.pts,68,left,96.08360193110768
071_2_2.pts,68,right,91.0218219093336
071_3_1.pts,68,left,95.45172223840582
071_3_1.pts,68,right,90.37334818299892
071_3_2.pts,68,left,93.00359709306944
071_3_2.pts,68,right,89.67135761474911
071_4_1.pts,68,left,93.76928228044025
071_4_1.pts,68,right,89.42607320776818
071_4_2.pts,68,left,94.53140042055988
071_4_2.pts,68,right,91.25649061314915
072_1_1.pts,68,left,95.51018834149465
072_1_1.pts,68,right,88.2676462472393
072_1_2.pts,68,left,94.63808415367342
072_1_2.pts,68,right,87.88779352880077
072_2_1.pts,68,left,91.92115406392828
072_2_1.pts,68,right,87.86968563162154
072_2_2.pts,68,left,92.06238878683784
072_2_2.pts,68,right,86.08452613968697
072_3_1.pts,68,left,89.85493339900094
072_3_1.pts,68,right,82.72843375835849
072_3_2.pts,68,left,89.71664878397868
072_3_2.pts,68,right,84.38763261563997
072_4_1.pts,68,left,95.23183234903944
072_4_1.pts,68,right,87.8030483550796
072_4_2.pts,68,left,95.49291097670842
072_4_2.pts,68,right,89.310769709699
073_1_1.pts,68,left,104.64371610068672
073_1_1.pts,68,right,99.02245633637295
073_1_2.pts,68,left,104.47178939604278
073_1_2.pts,68,right,98.22325673193586
073_2_1.pts,68,left,99.26087832351453
073_2_1.pts,68,right,93.22140993504534
073_2_2.pts,68,left,99.56973359758705
073_2_2.pts,68,right,94.34907872084514
073_3_1.pts,68,left,104.43407339295182
073_3_1.pts,68,right,93.44703144101946
073_3_2.pts,68,left,103.61592851393824
073_3_2.pts,68,right,96.76892697153475
073_4_1.pts,68,left,100.40809902398871
073_4_1.pts,68,right,93.54135269880503
073_4_2.pts,68,left,100.83827039552546
073_4_2.pts,68,right,93.48608984837738
074_1_1.pts,68,left,104.19914499382632
074_1_1.pts,68,right,91.83336149077005
074_1_2.pts,68,left,104.1085615286061
074_1_2.pts,68,right,94.41494093686184
074_2_1.pts,68,left,101.62284236031225
074_2_1.pts,68,right,91.87200312421385
074_2_2.pts,68,left,101.92045572923794
074_2_2.pts,68,right,93.26547121657616
074_3_1.pts,68,left,103.35036623396383
074_3_1.pts,68,right,91.23737928338363
074_3_2.pts,68,left,103.50907998402307
074_3_2.pts,68,right,92.04771041663365
074_4_1.pts,68,left,102.37773581339736
074_4_1.pts,68,right,91.41924301261743
074_4_2.pts,68,left,102.54313580215347
074_4_2.pts,68,right,90.35570793812647
075_1_1.pts,68,left,103.27746983853736
075_1_1.pts,68,right,96.74526368266189
075_1_2.pts,68,left,103.83083822109138
075_1_2.pts,68,right,96.60336204869435
075_2_1.pts,68,left,103.16843559940115
075_2_1.pts,68,right,92.69733197541937
075_2_2.pts,68,left,97.76318921705086
